
[Name]
LineMerici

[Data]
X [ m ], Y [ m ], Z [ m ], Pvc.Velocity [ m s^-1 ], Pvc.Volume Fraction, Pvp.Velocity [ m s^-1 ], User Defined Memory 0, Y [ m ]
1.09999999e-001, 2.17135906e-001, 0.00000000e+000, 4.62542847e-002, 3.23462375e-002, 3.09299305e-002, 9.05952835e+000, 2.17135906e-001
1.09999999e-001, 2.18593195e-001, 0.00000000e+000, 4.58044633e-002, 3.13975029e-002, 3.01502794e-002, 9.02418137e+000, 2.18593195e-001
1.09999999e-001, 2.20050484e-001, 0.00000000e+000, 4.53105718e-002, 3.04306280e-002, 2.93775667e-002, 8.99342537e+000, 2.20050484e-001
1.09999999e-001, 2.21507773e-001, 0.00000000e+000, 4.47830372e-002, 2.94500906e-002, 2.86097787e-002, 8.96612263e+000, 2.21507773e-001
1.09999999e-001, 2.22965062e-001, 0.00000000e+000, 4.42567542e-002, 2.84695495e-002, 2.78426632e-002, 8.93882179e+000, 2.22965062e-001
1.09999999e-001, 2.24422351e-001, 0.00000000e+000, 4.36873846e-002, 2.74842903e-002, 2.70786546e-002, 8.91423607e+000, 2.24422351e-001
1.09999999e-001, 2.25879639e-001, 0.00000000e+000, 4.30806428e-002, 2.64949370e-002, 2.63173822e-002, 8.89201164e+000, 2.25879639e-001
1.09999999e-001, 2.27336928e-001, 0.00000000e+000, 4.24751267e-002, 2.55055800e-002, 2.55567897e-002, 8.86978817e+000, 2.27336928e-001
1.09999999e-001, 2.28794217e-001, 0.00000000e+000, 4.18159626e-002, 2.45269407e-002, 2.47902032e-002, 8.84861374e+000, 2.28794217e-001
1.09999999e-001, 2.30251506e-001, 0.00000000e+000, 4.11030911e-002, 2.35590450e-002, 2.40176208e-002, 8.82848549e+000, 2.30251506e-001
1.09999999e-001, 2.31708795e-001, 0.00000000e+000, 4.03917655e-002, 2.25911569e-002, 2.32459139e-002, 8.80835915e+000, 2.31708795e-001
1.09999999e-001, 2.33166084e-001, 0.00000000e+000, 3.96525487e-002, 2.16470808e-002, 2.24841293e-002, 8.78916740e+000, 2.33166084e-001
1.09999999e-001, 2.34623373e-001, 0.00000000e+000, 3.88809815e-002, 2.07305793e-002, 2.17337944e-002, 8.77105236e+000, 2.34623373e-001
1.09999999e-001, 2.36080661e-001, 0.00000000e+000, 3.81113403e-002, 1.98140722e-002, 2.09846627e-002, 8.75294018e+000, 2.36080661e-001
1.09999999e-001, 2.37537950e-001, 0.00000000e+000, 3.73357199e-002, 1.89287737e-002, 2.02593710e-002, 8.73703480e+000, 2.37537950e-001
1.09999999e-001, 2.38995239e-001, 0.00000000e+000, 3.65514308e-002, 1.80851985e-002, 1.95655357e-002, 8.72408009e+000, 2.38995239e-001
1.09999999e-001, 2.40452528e-001, 0.00000000e+000, 3.57693546e-002, 1.72416195e-002, 1.88731533e-002, 8.71112347e+000, 2.40452528e-001
